YEAR,DATE,EVENT_LEVEL,EVENT_TYPE,DRAW_SIZE,ROUND,BESTOF,SURFACE,WINNER_NAME,LOSER_NAME
2025,2025-02-03,A,500,32,R32,3,Hard,Taylor Fritz,Arthur Rinderknech
2025,2025-02-03,A,500,32,R32,3,Hard,Tommy Paul,Jenson Brooksby
2025,2025-02-03,A,500,32,F,3,Hard,Carlos Alcaraz,Alex de Minaur
2025,2025-02-03,A,500,32,R32,3,Hard,Andrea Vavassori,Felix Auger-Aliassime
2025,2025-02-03,A,500,32,QF,3,Hard,Casper Ruud,Yoshihito Nishioka
2025,2025-02-03,A,500,32,R16,3,Hard,Reilly Opelka,Cameron Norrie
2025,2025-02-03,A,500,32,R32,3,Hard,Jakub Mensik,Alexander Bublik
2025,2025-02-03,A,500,32,R32,3,Hard,Mattia Bellucci,Mees Rottgering
2025,2025-02-03,A,500,32,R16,3,Hard,Andrey Rublev,Fabian Marozsan
2025,2025-02-03,A,500,32,QF,3,Hard,Alex de Minaur,Daniel Altmaier
2025,2025-02-03,A,500,32,R32,3,Hard,Casper Ruud,James Duckworth
2025,2025-02-03,A,500,32,R32,3,Hard,Ben Shelton,Aleksandar Vukic
2025,2025-02-03,A,500,32,R32,3,Hard,Jaume Munar,Yunchaokete Bu
2025,2025-02-03,A,500,32,R32,3,Hard,Michael Mmoh,Roberto Carballes Baena
2025,2025-02-03,A,500,32,QF,3,Hard,Mattia Bellucci,Stefanos Tsitsipas
2025,2025-02-03,A,500,32,R16,3,Hard,Hubert Hurkacz,Jiri Lehecka
2025,2025-02-03,A,500,32,R32,3,Hard,Daniil Medvedev,Stan Wawrinka
2025,2025-02-03,A,500,32,R32,3,Hard,Alex de Minaur,David Goffin
2025,2025-02-03,A,500,32,R16,3,Hard,Tommy Paul,Ethan Quinn
2025,2025-02-03,A,500,32,QF,3,Hard,Jaume Munar,Matteo Arnaldi
2025,2025-02-10,A,250,28,QF,3,Hard,Miomir Kecmanovic,Marcos Giron
2025,2025-02-10,A,250,28,R16,3,Hard,Brandon Nakashima,Reilly Opelka
2025,2025-02-10,A,250,28,R32,3,Hard,Pierre-Hugues Herbert,Harold Mayot
2025,2025-02-10,A,250,28,F,3,Hard,Ugo Humbert,Hamad Medjedovic
2025,2025-02-10,A,250,28,R32,3,Hard,Hamad Medjedovic,Raphael Collignon
2025,2025-02-10,A,250,28,R32,3,Hard,Michael Mmoh,Alexander Shevchenko
2025,2025-02-10,A,250,28,R32,3,Hard,Ethan Quinn,Tristan Boyer
2025,2025-02-10,A,250,28,R32,3,Clay,Corentin Moutet,Sumit Nagal
2025,2025-02-10,A,250,28,R32,3,Clay,Dusan Lajovic,Roberto Carballes Baena
2025,2025-02-10,A,250,28,F,3,Clay,Joao Fonseca,Francisco Cerundolo
2025,2025-02-10,A,250,28,R16,3,Hard,Matteo Arnaldi,Learner Tien
2025,2025-02-10,A,250,28,QF,3,Hard,Alex Michelsen,Cameron Norrie
2025,2025-02-10,A,250,28,R32,3,Clay,Mariano Navone,Francisco Comesana
2025,2025-02-10,A,250,28,R32,3,Clay,Laslo Djere,Alexandre Muller
2025,2025-02-10,A,250,28,R32,3,Hard,Learner Tien,Adam Walton
2025,2025-02-10,A,250,28,F,3,Hard,Miomir Kecmanovic,Alejandro Davidovich Fokina
2025,2025-02-10,A,250,28,R32,3,Hard,Yunchaokete Bu,Rinky Hijikata
2025,2025-02-10,A,250,28,QF,3,Clay,Laslo Djere,Thiago Seyboth Wild
2025,2025-02-10,A,250,28,R16,3,Hard,Daniel Altmaier,Otto Virtanen
2025,2025-02-10,A,250,28,R16,3,Clay,Lorenzo Musetti,Corentin Moutet
2025,2025-02-10,A,250,28,QF,3,Hard,Ugo Humbert,Lorenzo Sonego
2025,2025-02-10,A,250,28,QF,3,Hard,Zizou Bergs,Zhizhen Zhang
2025,2025-02-10,A,250,28,R16,3,Clay,Pedro Martinez,Diego Schwartzman
2025,2025-02-10,A,250,28,R16,3,Hard,Hamad Medjedovic,Karen Khachanov
2025,2025-02-10,A,250,28,QF,3,Clay,Joao Fonseca,Mariano Navone
2025,2025-02-10,A,250,28,R32,3,Hard,Alexander Bublik,Richard Gasquet
2025,2025-02-10,A,250,28,R32,3,Hard,Zhizhen Zhang,Quentin Halys
2025,2025-02-10,A,250,28,R32,3,Hard,Brandon Nakashima,James Trotter
2025,2025-02-10,A,250,28,R16,3,Hard,Jan-Lennard Struff,Hugo Grenier
2025,2025-02-10,A,250,28,R16,3,Clay,Alexander Zverev,Dusan Lajovic
2025,2025-02-10,A,250,28,R32,3,Clay,Sebastian Baez,Camilo Ugo Carabelli
2025,2025-02-10,A,250,28,R32,3,Hard,Alejandro Davidovich Fokina,Taro Daniel
2025,2025-02-10,A,250,28,R32,3,Hard,Zizou Bergs,Clement Chidekh
2025,2025-02-10,A,250,28,QF,3,Hard,Hamad Medjedovic,Daniel Altmaier
2025,2025-02-10,A,250,28,R16,3,Clay,Thiago Seyboth Wild,Sebastian Baez
2025,2025-02-10,A,250,28,R16,3,Hard,Zhizhen Zhang,Hubert Hurkacz
2025,2025-02-10,A,250,28,QF,3,Clay,Francisco Cerundolo,Alexander Zverev
2025,2025-02-10,A,250,28,R32,3,Clay,Joao Fonseca,Tomas Martin Etcheverry
2025,2025-02-10,A,250,28,R16,3,Hard,Marcos Giron,Ethan Quinn
2025,2025-02-10,A,250,28,SF,3,Hard,Miomir Kecmanovic,Alex Michelsen
2025,2025-02-10,A,250,28,R32,3,Hard,Luca Van Assche,Benjamin Bonzi
2025,2025-02-10,A,250,28,R32,3,Hard,Lorenzo Sonego,Botic van de Zandschulp
2025,2025-02-10,A,250,28,SF,3,Hard,Alejandro Davidovich Fokina,Matteo Arnaldi
2025,2025-02-10,A,250,28,R16,3,Hard,Miomir Kecmanovic,Yoshihito Nishioka
2025,2025-02-10,A,250,28,R32,3,Clay,Federico Coria,Hugo Gaston
2025,2025-02-10,A,250,28,R16,3,Hard,Zizou Bergs,Nuno Borges
2025,2025-02-10,A,250,28,R16,3,Clay,Laslo Djere,Alejandro Tabilo
2025,2025-02-10,A,250,28,QF,3,Hard,Daniil Medvedev,Jan-Lennard Struff
2025,2025-02-10,A,250,28,R32,3,Hard,Nuno Borges,Stan Wawrinka
2025,2025-02-10,A,250,28,R32,3,Hard,Mackenzie McDonald,Kei Nishikori
2025,2025-02-10,A,250,28,R32,3,Clay,Thiago Seyboth Wild,Facundo Diaz Acosta
2025,2025-02-10,A,250,28,R16,3,Clay,Francisco Cerundolo,Juan Manuel Cerundolo
2025,2025-02-10,A,250,28,R16,3,Hard,Daniil Medvedev,Pierre-Hugues Herbert
2025,2025-02-10,A,250,28,R32,3,Hard,Reilly Opelka,Christopher Eubanks
2025,2025-02-10,A,250,28,R32,3,Hard,Yoshihito Nishioka,Aleksandar Vukic
2025,2025-02-10,A,250,28,SF,3,Hard,Ugo Humbert,Zizou Bergs
2025,2025-02-10,A,250,28,R16,3,Clay,Joao Fonseca,Federico Coria
2025,2025-02-10,A,250,28,R16,3,Hard,Ugo Humbert,Alexander Bublik
2025,2025-02-10,A,250,28,SF,3,Clay,Francisco Cerundolo,Pedro Martinez
2025,2025-02-10,A,250,28,R16,3,Hard,Alex Michelsen,Michael Mmoh
2025,2025-02-10,A,250,28,QF,3,Hard,Matteo Arnaldi,Brandon Nakashima
2025,2025-02-10,A,250,28,R32,3,Hard,Cameron Norrie,Zachary Svajda
2025,2025-02-10,A,250,28,R32,3,Clay,Juan Manuel Cerundolo,Roman Andres Burruchaga
2025,2025-02-10,A,250,28,R32,3,Hard,Hugo Grenier,Arthur Gea
2025,2025-02-10,A,250,28,R32,3,Clay,Pedro Martinez,Damir Dzumhur
2025,2025-02-10,A,250,28,R16,3,Hard,Alejandro Davidovich Fokina,Mackenzie McDonald
2025,2025-02-10,A,250,28,R32,3,Hard,Otto Virtanen,Sebastian Korda
2025,2025-02-10,A,250,28,R32,3,Hard,Daniel Altmaier,Luca Nardi
2025,2025-02-10,A,250,28,R16,3,Hard,Taylor Fritz,Yunchaokete Bu
2025,2025-02-10,A,250,28,R32,3,Clay,Diego Schwartzman,Nicolas Jarry
2025,2025-02-10,A,250,28,R32,3,Hard,Jan-Lennard Struff,Manuel Guinard
2025,2025-02-10,A,250,28,R32,3,Clay,Francisco Cerundolo,Luciano Darderi
2025,2025-02-10,A,250,28,R32,3,Hard,Arthur Rinderknech,Dmitry Popko
2025,2025-02-10,A,250,28,QF,3,Hard,Alejandro Davidovich Fokina,Taylor Fritz
2025,2025-02-10,A,250,28,R16,3,Hard,Cameron Norrie,Arthur Rinderknech
2025,2025-02-10,A,250,28,SF,3,Clay,Joao Fonseca,Laslo Djere
2025,2025-02-10,A,250,28,R16,3,Hard,Lorenzo Sonego,Luca Van Assche
2025,2025-02-10,A,250,28,R16,3,Clay,Mariano Navone,Holger Rune
2025,2025-02-10,A,250,28,SF,3,Hard,Hamad Medjedovic,Daniil Medvedev
2025,2025-02-10,A,250,28,R32,3,Hard,Miomir Kecmanovic,Borna Gojo
2025,2025-02-17,A,500,32,R16,3,Hard,Jack Draper,Christopher O'Connell
2025,2025-02-17,A,500,32,R16,3,Clay,Francisco Cerundolo,Luciano Darderi
2025,2025-02-17,A,500,32,QF,3,Hard,Andrey Rublev,Alex de Minaur
2025,2025-02-17,A,500,32,QF,3,Clay,Sebastian Baez,Chun-Hsin Tseng
2025,2025-02-17,A,500,32,R32,3,Clay,Thiago Monteiro,Facundo Diaz Acosta
2025,2025-02-17,A,500,32,R32,3,Hard,Daniil Medvedev,Karen Khachanov
2025,2025-02-17,A,500,32,R32,3,Clay,Jaume Munar,Thiago Seyboth Wild
2025,2025-02-17,A,500,32,R32,3,Hard,Alex de Minaur,Roman Safiullin
2025,2025-02-17,A,500,32,R32,3,Hard,Botic van de Zandschulp,Abdullah Shelbayh
2025,2025-02-17,A,500,32,R32,3,Clay,Jaime Faria,Tomas Barrios Vera
2025,2025-02-17,A,500,32,R32,3,Hard,Zizou Bergs,Roberto Bautista Agut
2025,2025-02-17,A,500,32,R32,3,Clay,Chun-Hsin Tseng,Alejandro Tabilo
2025,2025-02-17,A,500,32,QF,3,Clay,Camilo Ugo Carabelli,Jaime Faria
2025,2025-02-17,A,500,32,QF,3,Hard,Felix Auger-Aliassime,Daniil Medvedev
2025,2025-02-17,A,500,32,R16,3,Clay,Alexandre Muller,Tomas Martin Etcheverry
2025,2025-02-17,A,500,32,R16,3,Hard,Matteo Berrettini,Tallon Griekspoor
2025,2025-02-17,A,500,32,R32,3,Clay,Francisco Cerundolo,Hugo Gaston
2025,2025-02-17,A,500,32,R32,3,Hard,Tallon Griekspoor,Jan-Lennard Struff
2025,2025-02-17,A,500,32,R32,3,Hard,Luca Nardi,Zhizhen Zhang
2025,2025-02-17,A,500,32,R32,3,Clay,Alexander Zverev,Yunchaokete Bu
2025,2025-02-17,A,500,32,F,3,Hard,Andrey Rublev,Jack Draper
2025,2025-02-17,A,500,32,F,3,Clay,Sebastian Baez,Alexandre Muller
2025,2025-02-17,A,500,32,R32,3,Clay,Alexander Shevchenko,Felipe Meligeni Alves
2025,2025-02-17,A,500,32,R32,3,Hard,Carlos Alcaraz,Marin Cilic
2025,2025-02-17,A,500,32,R32,3,Hard,Matteo Berrettini,Novak Djokovic
2025,2025-02-17,A,500,32,R32,3,Clay,Luciano Darderi,Hugo Dellien
2025,2025-02-17,A,500,32,R32,3,Hard,Jack Draper,Alexei Popyrin
2025,2025-02-17,A,500,32,R32,3,Clay,Alexandre Muller,Joao Fonseca
2025,2025-02-17,A,500,32,R32,3,Hard,Jiri Lehecka,Grigor Dimitrov
2025,2025-02-17,A,500,32,R32,3,Clay,Francisco Comesana,Gustavo Heide
2025,2025-02-17,A,500,32,SF,3,Clay,Alexandre Muller,Francisco Comesana
2025,2025-02-17,A,500,32,SF,3,Hard,Andrey Rublev,Felix Auger-Aliassime
2025,2025-02-17,A,500,32,R16,3,Clay,Camilo Ugo Carabelli,Damir Dzumhur
2025,2025-02-17,A,500,32,R16,3,Hard,Alex de Minaur,Botic van de Zandschulp
2025,2025-02-17,A,500,32,R16,3,Hard,Andrey Rublev,Nuno Borges
2025,2025-02-17,A,500,32,R16,3,Clay,Jaime Faria,Jaume Munar
2025,2025-02-17,A,500,32,SF,3,Hard,Jack Draper,Jiri Lehecka
2025,2025-02-17,A,500,32,SF,3,Clay,Sebastian Baez,Camilo Ugo Carabelli
2025,2025-02-17,A,500,32,R32,3,Clay,Nicolas Jarry,Juan Manuel Cerundolo
2025,2025-02-17,A,500,32,R32,3,Hard,Fabian Marozsan,Aziz Dougaz
2025,2025-02-17,A,500,32,R32,3,Clay,Tomas Martin Etcheverry,Corentin Moutet
2025,2025-02-17,A,500,32,R32,3,Hard,Christopher O'Connell,Hady Habib
2025,2025-02-17,A,500,32,R32,3,Clay,Camilo Ugo Carabelli,Pedro Martinez
2025,2025-02-17,A,500,32,R32,3,Hard,Nuno Borges,Otto Virtanen
2025,2025-02-17,A,500,32,QF,3,Clay,Francisco Comesana,Alexander Zverev
2025,2025-02-17,A,500,32,QF,3,Hard,Jack Draper,Matteo Berrettini
2025,2025-02-17,A,500,32,R16,3,Clay,Sebastian Baez,Mariano Navone
2025,2025-02-17,A,500,32,R16,3,Hard,Daniil Medvedev,Zizou Bergs
2025,2025-02-17,A,500,32,R32,3,Hard,Felix Auger-Aliassime,Quentin Halys
2025,2025-02-17,A,500,32,R32,3,Clay,Sebastian Baez,Roman Andres Burruchaga
2025,2025-02-17,A,500,32,R16,3,Hard,Jiri Lehecka,Fabian Marozsan
2025,2025-02-17,A,500,32,R16,3,Clay,Alexander Zverev,Alexander Shevchenko
2025,2025-02-17,A,500,32,R16,3,Clay,Francisco Comesana,Nicolas Jarry
2025,2025-02-17,A,500,32,R16,3,Hard,Carlos Alcaraz,Luca Nardi
2025,2025-02-17,A,500,32,R32,3,Clay,Mariano Navone,Roberto Carballes Baena
2025,2025-02-17,A,500,32,R32,3,Hard,Hamad Medjedovic,Stefanos Tsitsipas
2025,2025-02-17,A,500,32,R16,3,Hard,Felix Auger-Aliassime,Hamad Medjedovic
2025,2025-02-17,A,500,32,R16,3,Clay,Chun-Hsin Tseng,Thiago Monteiro
2025,2025-02-17,A,500,32,QF,3,Hard,Jiri Lehecka,Carlos Alcaraz
2025,2025-02-17,A,500,32,QF,3,Clay,Alexandre Muller,Francisco Cerundolo
2025,2025-02-17,A,500,32,R32,3,Hard,Andrey Rublev,Alexander Bublik
2025,2025-02-17,A,500,32,R32,3,Clay,Damir Dzumhur,Dusan Lajovic
2025,2025-02-24,A,250,28,R32,3,Clay,Cristian Garin,Juan Pablo Ficovich
2025,2025-02-24,A,500,32,R32,3,Hard,David Goffin,Rinky Hijikata
2025,2025-02-24,A,500,32,R32,3,Hard,Tallon Griekspoor,Roman Safiullin
2025,2025-02-24,A,250,28,R32,3,Clay,Gustavo Heide,Thiago Seyboth Wild
2025,2025-02-24,A,500,32,R32,3,Hard,Matteo Berrettini,Gael Monfils
2025,2025-02-24,A,500,32,R32,3,Hard,Daniel Altmaier,Miomir Kecmanovic
2025,2025-02-24,A,500,32,SF,3,Hard,Stefanos Tsitsipas,Tallon Griekspoor
2025,2025-02-24,A,250,28,R16,3,Clay,Camilo Ugo Carabelli,Thiago Monteiro
2025,2025-02-24,A,250,28,SF,3,Clay,Laslo Djere,Francisco Cerundolo
2025,2025-02-24,A,500,32,R16,3,Hard,Felix Auger-Aliassime,Nuno Borges
2025,2025-02-24,A,500,32,SF,3,Hard,Tomas Machac,Brandon Nakashima
2025,2025-02-24,A,500,32,R16,3,Hard,Alejandro Davidovich Fokina,Frances Tiafoe
2025,2025-02-24,A,500,32,R16,3,Hard,Rodrigo Pacheco Mendez,Casper Ruud
2025,2025-02-24,A,500,32,SF,3,Hard,Alejandro Davidovich Fokina,Denis Shapovalov
2025,2025-02-24,A,500,32,R16,3,Hard,Marin Cilic,Alexei Popyrin
2025,2025-02-24,A,250,28,SF,3,Clay,Sebastian Baez,Camilo Ugo Carabelli
2025,2025-02-24,A,250,28,R16,3,Clay,Federico Coria,Alejandro Tabilo
2025,2025-02-24,A,500,32,SF,3,Hard,Felix Auger-Aliassime,Quentin Halys
2025,2025-02-24,A,500,32,R32,3,Hard,Tomas Machac,Jakub Mensik
2025,2025-02-24,A,500,32,R32,3,Hard,Christopher O'Connell,Grigor Dimitrov
2025,2025-02-24,A,250,28,R32,3,Clay,Jaime Faria,Luciano Darderi
2025,2025-02-24,A,500,32,R32,3,Hard,Ugo Humbert,Jiri Lehecka
2025,2025-02-24,A,500,32,R32,3,Hard,Ben Shelton,Flavio Cobolli
2025,2025-02-24,A,250,28,R32,3,Clay,Tomas Martin Etcheverry,Hugo Gaston
2025,2025-02-24,A,500,32,QF,3,Hard,Tallon Griekspoor,Daniil Medvedev
2025,2025-02-24,A,250,28,R16,3,Clay,Damir Dzumhur,Mariano Navone
2025,2025-02-24,A,500,32,R32,3,Hard,Frances Tiafoe,Alexandre Muller
2025,2025-02-24,A,250,28,QF,3,Clay,Francisco Cerundolo,Tomas Martin Etcheverry
2025,2025-02-24,A,500,32,R16,3,Hard,Luca Nardi,Zizou Bergs
2025,2025-02-24,A,500,32,QF,3,Hard,Tomas Machac,Learner Tien
2025,2025-02-24,A,250,28,R32,3,Clay,Camilo Ugo Carabelli,Nicolas Jarry
2025,2025-02-24,A,500,32,R32,3,Hard,Nuno Borges,Arthur Fils
2025,2025-02-24,A,500,32,R16,3,Hard,Denis Shapovalov,Alex Michelsen
2025,2025-02-24,A,500,32,R16,3,Hard,Daniil Medvedev,Giovanni Mpetshi Perricard
2025,2025-02-24,A,250,28,R16,3,Clay,Francisco Cerundolo,Yannick Hanfmann
2025,2025-02-24,A,500,32,R32,3,Hard,Denis Shapovalov,Nishesh Basavareddy
2025,2025-02-24,A,250,28,R32,3,Clay,Mariano Navone,Alexander Shevchenko
2025,2025-02-24,A,500,32,R16,3,Hard,Learner Tien,Alexander Zverev
2025,2025-02-24,A,500,32,R32,3,Hard,Luca Nardi,Marton Fucsovics
2025,2025-02-24,A,500,32,R32,3,Hard,Zizou Bergs,Aziz Dougaz
2025,2025-02-24,A,500,32,R16,3,Hard,Tomas Machac,Daniel Altmaier
2025,2025-02-24,A,250,28,R32,3,Clay,Damir Dzumhur,Corentin Moutet
2025,2025-02-24,A,500,32,R32,3,Hard,Alex Michelsen,Yunchaokete Bu
2025,2025-02-24,A,250,28,R16,3,Clay,Tomas Martin Etcheverry,Cristian Garin
2025,2025-02-24,A,500,32,R16,3,Hard,Tallon Griekspoor,Ugo Humbert
2025,2025-02-24,A,500,32,R16,3,Hard,Marcos Giron,Tommy Paul
2025,2025-02-24,A,500,32,R32,3,Hard,Felix Auger-Aliassime,Alexander Bublik
2025,2025-02-24,A,250,28,R32,3,Clay,Thiago Monteiro,Juan Manuel Cerundolo
2025,2025-02-24,A,500,32,QF,3,Hard,Brandon Nakashima,David Goffin
2025,2025-02-24,A,500,32,R16,3,Hard,Quentin Halys,Roberto Bautista Agut
2025,2025-02-24,A,250,28,QF,3,Clay,Laslo Djere,Jaime Faria
2025,2025-02-24,A,500,32,R32,3,Hard,Alejandro Davidovich Fokina,Mattia Bellucci
2025,2025-02-24,A,250,28,R16,3,Clay,Sebastian Baez,Francisco Comesana
2025,2025-02-24,A,500,32,QF,3,Hard,Stefanos Tsitsipas,Matteo Berrettini
2025,2025-02-24,A,500,32,R16,3,Hard,Brandon Nakashima,Holger Rune
2025,2025-02-24,A,500,32,QF,3,Hard,Denis Shapovalov,Marcos Giron
2025,2025-02-24,A,500,32,R16,3,Hard,Stefanos Tsitsipas,Karen Khachanov
2025,2025-02-24,A,250,28,QF,3,Clay,Sebastian Baez,Damir Dzumhur
2025,2025-02-24,A,250,28,R16,3,Clay,Laslo Djere,Pedro Martinez
2025,2025-02-24,A,500,32,QF,3,Hard,Quentin Halys,Luca Nardi
2025,2025-02-24,A,250,28,R32,3,Clay,Federico Coria,Tomas Barrios Vera
2025,2025-02-24,A,500,32,R32,3,Hard,Roberto Bautista Agut,Fabian Marozsan
2025,2025-02-24,A,500,32,R32,3,Hard,Alexei Popyrin,Hady Habib
2025,2025-02-24,A,250,28,R32,3,Clay,Francisco Comesana,Felipe Meligeni Alves
2025,2025-02-24,A,500,32,R32,3,Hard,Marcos Giron,Adam Walton
2025,2025-02-24,A,500,32,R32,3,Hard,Rodrigo Pacheco Mendez,Aleksandar Vukic
2025,2025-02-24,A,500,32,R32,3,Hard,Casper Ruud,Arthur Rinderknech
2025,2025-02-24,A,500,32,R32,3,Hard,Tommy Paul,Gabriel Diallo
2025,2025-02-24,A,500,32,R32,3,Hard,Marin Cilic,Alex de Minaur
2025,2025-02-24,A,500,32,R32,3,Hard,Quentin Halys,Andrey Rublev
2025,2025-02-24,A,500,32,QF,3,Hard,Felix Auger-Aliassime,Marin Cilic
2025,2025-02-24,A,250,28,R16,3,Clay,Jaime Faria,Gustavo Heide
2025,2025-02-24,A,250,28,QF,3,Clay,Camilo Ugo Carabelli,Federico Coria
2025,2025-02-24,A,500,32,R16,3,Hard,Matteo Berrettini,Christopher O'Connell
2025,2025-02-24,A,500,32,QF,3,Hard,Alejandro Davidovich Fokina,Rodrigo Pacheco Mendez
2025,2025-02-24,A,500,32,R16,3,Hard,David Goffin,Ben Shelton
2025,2025-02-24,A,500,32,R32,3,Hard,Stefanos Tsitsipas,Lorenzo Sonego
2025,2025-02-24,A,500,32,R32,3,Hard,Holger Rune,Roberto Carballes Baena
2025,2025-02-24,A,500,32,R32,3,Hard,Alexander Zverev,Matteo Arnaldi
2025,2025-02-24,A,500,32,R32,3,Hard,Daniil Medvedev,Jan-Lennard Struff
2025,2025-02-24,A,500,32,F,3,Hard,Stefanos Tsitsipas,Felix Auger-Aliassime
2025,2025-02-24,A,250,28,R32,3,Clay,Yannick Hanfmann,Facundo Diaz Acosta
2025,2025-02-24,A,250,28,F,3,Clay,Laslo Djere,Sebastian Baez
2025,2025-02-24,A,500,32,R32,3,Hard,Giovanni Mpetshi Perricard,Zhizhen Zhang
2025,2025-02-24,A,500,32,F,3,Hard,Tomas Machac,Alejandro Davidovich Fokina
2025,2025-02-24,A,500,32,R32,3,Hard,Learner Tien,Cameron Norrie
2025,2025-02-24,A,500,32,R32,3,Hard,Brandon Nakashima,Benjamin Bonzi
2025,2025-02-24,A,250,28,R32,3,Clay,Laslo Djere,Ignacio Buse
2025,2025-02-24,A,500,32,R32,3,Hard,Karen Khachanov,Daniel Evans
2025,2025-03-05,M,1000,96,R16,3,Hard,Daniil Medvedev,Tommy Paul
2025,2025-03-05,M,1000,96,R64,3,Hard,Alex Michelsen,Colton Smith
2025,2025-03-05,M,1000,96,R64,3,Hard,Karen Khachanov,Jakub Mensik
2025,2025-03-05,M,1000,96,QF,3,Hard,Carlos Alcaraz,Francisco Cerundolo
2025,2025-03-05,M,1000,96,R128,3,Hard,Colton Smith,Flavio Cobolli
2025,2025-03-05,M,1000,96,R128,3,Hard,Gabriel Diallo,Zhizhen Zhang
2025,2025-03-05,M,1000,96,R128,3,Hard,Damir Dzumhur,Roberto Bautista Agut
2025,2025-03-05,M,1000,96,R32,3,Hard,Taylor Fritz,Alejandro Tabilo
2025,2025-03-05,M,1000,96,R32,3,Hard,Carlos Alcaraz,Denis Shapovalov
2025,2025-03-05,M,1000,96,R128,3,Hard,Fabian Marozsan,Pedro Martinez
2025,2025-03-05,M,1000,96,R128,3,Hard,Tristan Boyer,Aleksandar Vukic
2025,2025-03-05,M,1000,96,R128,3,Hard,Gael Monfils,Jan-Lennard Struff
2025,2025-03-05,M,1000,96,R32,3,Hard,Grigor Dimitrov,Gael Monfils
2025,2025-03-05,M,1000,96,R32,3,Hard,Jack Draper,Jenson Brooksby
2025,2025-03-05,M,1000,96,R128,3,Hard,David Goffin,Lorenzo Sonego
2025,2025-03-05,M,1000,96,QF,3,Hard,Jack Draper,Ben Shelton
2025,2025-03-05,M,1000,96,R128,3,Hard,Mackenzie McDonald,Alejandro Davidovich Fokina
2025,2025-03-05,M,1000,96,R64,3,Hard,Ben Shelton,Mariano Navone
2025,2025-03-05,M,1000,96,R128,3,Hard,Mariano Navone,Learner Tien
2025,2025-03-05,M,1000,96,R64,3,Hard,Daniil Medvedev,Yunchaokete Bu
2025,2025-03-05,M,1000,96,R16,3,Hard,Arthur Fils,Marcos Giron
2025,2025-03-05,M,1000,96,R128,3,Hard,Dusan Lajovic,Li Tu
2025,2025-03-05,M,1000,96,R32,3,Hard,Arthur Fils,Lorenzo Musetti
2025,2025-03-05,M,1000,96,R64,3,Hard,Ugo Humbert,Kei Nishikori
2025,2025-03-05,M,1000,96,R64,3,Hard,Grigor Dimitrov,Nuno Borges
2025,2025-03-05,M,1000,96,R128,3,Hard,Adam Walton,Giulio Zeppieri
2025,2025-03-05,M,1000,96,R32,3,Hard,Yosuke Watanuki,Frances Tiafoe
2025,2025-03-05,M,1000,96,R128,3,Hard,Joao Fonseca,Jacob Fearnley
2025,2025-03-05,M,1000,96,R64,3,Hard,Marcos Giron,Casper Ruud
2025,2025-03-05,M,1000,96,R128,3,Hard,Botic van de Zandschulp,Nick Kyrgios
2025,2025-03-05,M,1000,96,R64,3,Hard,Botic van de Zandschulp,Novak Djokovic
2025,2025-03-05,M,1000,96,F,3,Hard,Jack Draper,Holger Rune
2025,2025-03-05,M,1000,96,R128,3,Hard,Zizou Bergs,Ethan Quinn
2025,2025-03-05,M,1000,96,R128,3,Hard,Yunchaokete Bu,Nishesh Basavareddy
2025,2025-03-05,M,1000,96,R64,3,Hard,Francisco Cerundolo,Mackenzie McDonald
2025,2025-03-05,M,1000,96,R64,3,Hard,Alexei Popyrin,Zizou Bergs
2025,2025-03-05,M,1000,96,R32,3,Hard,Tallon Griekspoor,Giovanni Mpetshi Perricard
2025,2025-03-05,M,1000,96,R64,3,Hard,Gael Monfils,Sebastian Korda
2025,2025-03-05,M,1000,96,R64,3,Hard,Holger Rune,Corentin Moutet
2025,2025-03-05,M,1000,96,R32,3,Hard,Marcos Giron,Alexei Popyrin
2025,2025-03-05,M,1000,96,R128,3,Hard,Christopher O'Connell,Roberto Carballes Baena
2025,2025-03-05,M,1000,96,R128,3,Hard,Rinky Hijikata,Alexander Shevchenko
2025,2025-03-05,M,1000,96,R64,3,Hard,Denis Shapovalov,Adam Walton
2025,2025-03-05,M,1000,96,R64,3,Hard,Frances Tiafoe,Damir Dzumhur
2025,2025-03-05,M,1000,96,R32,3,Hard,Daniil Medvedev,Alex Michelsen
2025,2025-03-05,M,1000,96,R128,3,Hard,Kei Nishikori,Jaume Munar
2025,2025-03-05,M,1000,96,R64,3,Hard,Hubert Hurkacz,Hugo Gaston
2025,2025-03-05,M,1000,96,R32,3,Hard,Stefanos Tsitsipas,Matteo Berrettini
2025,2025-03-05,M,1000,96,R128,3,Hard,Marcos Giron,Nikoloz Basilashvili
2025,2025-03-05,M,1000,96,R64,3,Hard,Stefanos Tsitsipas,Thiago Seyboth Wild
2025,2025-03-05,M,1000,96,R128,3,Hard,Matteo Arnaldi,Aleksandar Kovacevic
2025,2025-03-05,M,1000,96,R128,3,Hard,Thiago Seyboth Wild,Alexandre Muller
2025,2025-03-05,M,1000,96,SF,3,Hard,Jack Draper,Carlos Alcaraz
2025,2025-03-05,M,1000,96,R64,3,Hard,Alejandro Tabilo,Dusan Lajovic
2025,2025-03-05,M,1000,96,R64,3,Hard,Arthur Fils,Gabriel Diallo
2025,2025-03-05,M,1000,96,R16,3,Hard,Carlos Alcaraz,Grigor Dimitrov
2025,2025-03-05,M,1000,96,R16,3,Hard,Francisco Cerundolo,Alex de Minaur
